,gene,decouple_TAC,couple_TAC,decouple_cortex,couple_cortex,decouple_irs,couple_irs,decouple_medulla,couple_medulla
69,B4GALT1,0.00798014524091091,-0.00799014524091091,0.007011119098206356,-0.0070211190982063555,0.006343499233391489,-0.006353499233391489,-0.007737847270259279,0.00772784727025928
70,BC005561,0.004340601345468133,-0.004350601345468132,0.007802531376822741,-0.00781253137682274,0.0033800795987610627,-0.0033900795987610627,0.0031603645913333284,-0.0031703645913333284
71,BAMBI,0.0005360595166580967,-0.0005460595166580967,-0.0004990939774848352,0.0004890939774848352,-0.0223799110829056,0.022369911082905602,-0.002615494633993423,0.002605494633993423
72,BARD1,0.007336526914933042,-0.007346526914933042,-0.0023670663301285505,0.0023570663301285505,-0.005553502140107344,0.005543502140107345,-0.010580856453185683,0.010570856453185683
73,BAZ1A,0.004304124368366885,-0.004314124368366885,0.008929985904631094,-0.008939985904631093,0.007900037212181715,-0.007910037212181715,0.006722593111149339,-0.006732593111149338
74,BAZ1B,0.004128821534440108,-0.004138821534440108,0.005890739849340493,-0.005900739849340492,0.013040518452825473,-0.013050518452825472,0.007117466627441768,-0.007127466627441768
75,BAZ2B,0.0045430450177740694,-0.004553045017774069,0.008324133381489213,-0.008334133381489212,0.007925345387475455,-0.007935345387475454,0.007214978259967156,-0.007224978259967155
76,BHLHE40,0.003207776181245188,-0.003217776181245188,0.0016031567529290747,-0.0016131567529290747,-0.005164715337180423,0.005154715337180423,-0.006090881042628754,0.0060808810426287545
77,BLM,0.008261896167981626,-0.008271896167981626,-0.0013956260655233615,0.0013856260655233615,-0.011081003239105505,0.011071003239105506,-0.0061588446240310735,0.006148844624031074
78,BMP2K,0.007494716974973822,-0.007504716974973822,0.010965101974964267,-0.010975101974964267,0.005979644368423992,-0.0059896443684239915,0.001866007616099702,-0.001876007616099702
79,BMPER,0.008731404972636164,-0.008741404972636164,0.01059480868339141,-0.01060480868339141,-0.03147626314258274,0.03146626314258274,0.003884560123676495,-0.003894560123676495
80,BNC2,0.0026175259370324055,-0.0026275259370324056,0.0074409895463413145,-0.007450989546341314,0.011419177008864953,-0.011429177008864953,0.006878777709457523,-0.006888777709457523
81,BRAF,0.006455782658381579,-0.006465782658381578,0.008374958838839777,-0.008384958838839777,0.01055303841969188,-0.010563038419691879,0.008094127284061461,-0.008104127284061461
82,BRCA1,0.006207031486413231,-0.0062170314864132305,-0.01093924937356916,0.01092924937356916,-0.02919831153099841,0.02918831153099841,-0.01309158194040462,0.01308158194040462
83,BRCA2,0.009277141135902382,-0.009287141135902382,-0.008696492477851883,0.008686492477851884,-0.019988891170234308,0.019978891170234308,-0.006487433936007231,0.006477433936007231
84,BRD1,0.00511563518815128,-0.005125635188151279,0.00899661435309354,-0.00900661435309354,0.007709646944463258,-0.007719646944463258,0.01097331397554785,-0.010983313975547849
